nN,nO,AATS6dv,AATS0v,ATSC5d,GATS4Z,GATS5v,C1SP2,Xp-3dv,NtsC,SssssC,IC1,PEOE_VSA3,SMR_VSA4,n6ARing,GGI7,label
3,2,2.116182572614108,216.69076269954243,2.3055555555555567,1.0044454689898747,0.993716709864118,0,8.947975272033423,0,0.0,3.0600332009192615,0.0,0.0,1,0.32989654195011336,inactive
2,4,2.0610169491525423,215.4112235281782,-7.119999999999999,1.0475867545226776,1.0101819313774034,1,10.156502974123471,0,-0.540343186668022,3.142941504745121,0.0,0.0,1,0.4635770975056689,inactive
3,4,2.154471544715447,206.69229760907282,-10.177063711911355,1.0245332996972758,0.969724176835934,1,8.609983914919566,0,-0.4828943939733541,3.2072435219903648,4.794537184071822,5.41499046939678,1,0.49135487528344673,inactive
3,2,2.5949367088607596,222.76902858536056,-2.8065793194457545,0.9666946875529068,1.0052597806909105,0,10.59785968123402,0,0.0,3.15531159458699,8.78083009534964,0.0,1,0.8038548752834467,inactive
2,2,2.5750798722044728,226.4149894940084,-3.505190311418685,0.9734556401717798,1.0393182478634548,0,10.53330592546634,0,0.0,3.2216536773255613,8.78083009534964,0.0,1,0.8038548752834467,inactive
5,9,3.839951865222623,205.27646506458697,-3.801984877126649,0.9037247867984987,0.8697580810497312,8,9.38556290310751,0,0.0,3.7192064627121573,4.794537184071822,11.651573523323577,0,1.0095663265306123,inactive
5,9,3.247422680412371,191.37740026755048,-9.332503395201453,0.9114331271412507,0.9032494828106918,7,8.210986113418768,0,0.0,3.4641805485911954,4.794537184071822,17.56947956948497,0,0.9904336734693878,inactive
5,9,3.3621794871794872,191.92436938734116,-2.9801980198019815,0.9245276345295441,0.8705719411259929,7,9.797659797352658,0,0.0,3.3694676644017023,4.794537184071822,17.56947956948497,1,1.02515589569161,inactive
5,9,3.920138888888889,202.08272464774606,-3.7423822714681463,0.9660474012073109,0.87752069532424,7,8.784087824228752,0,0.0,3.7051986100382837,4.794537184071822,11.651573523323577,0,1.02515589569161,inactive
5,8,3.360233918128655,201.41087632085487,-2.7502601456815823,0.8988552062893985,0.8731621104359236,7,9.457166409786804,0,0.0,3.739119800420848,0.0,11.651573523323577,0,0.96875,inactive
5,8,2.87,187.73949828470788,-6.322326869806101,0.9140841398014112,0.9089436517313851,6,8.282589620098062,0,0.0,3.4804984191528536,0.0,17.56947956948497,0,0.9904336734693877,inactive
5,8,2.6636363636363636,186.94833395569842,-10.687526030820488,0.9237201972933433,0.9345967854032189,6,8.633348745767602,0,0.0,3.4216688935486483,0.0,17.56947956948497,0,0.9904336734693878,inactive
5,8,2.712962962962963,186.94833395569842,-4.8406913785922505,0.8879343234153279,0.9262687029018533,6,8.688029394606051,0,0.0,3.452103276124299,0.0,17.56947956948497,0,1.0529336734693877,inactive
5,9,3.839951865222623,205.27646506458697,-3.801984877126649,0.9037247867984987,0.8697580810497312,8,9.38556290310751,0,0.0,3.7192064627121573,4.794537184071822,11.651573523323577,0,1.0095663265306123,inactive
5,9,3.247422680412371,191.37740026755048,-9.332503395201453,0.9114331271412507,0.9032494828106918,7,8.210986113418768,0,0.0,3.4641805485911954,4.794537184071822,17.56947956948497,0,0.9904336734693878,inactive
5,9,3.3621794871794872,191.92436938734116,-2.9801980198019815,0.9245276345295441,0.8705719411259929,7,9.797659797352658,0,0.0,3.3694676644017023,4.794537184071822,17.56947956948497,1,1.02515589569161,inactive
5,9,3.920138888888889,202.08272464774606,-3.7423822714681463,0.9660474012073109,0.87752069532424,7,8.784087824228752,0,0.0,3.7051986100382837,4.794537184071822,11.651573523323577,0,1.02515589569161,inactive
5,8,3.360233918128655,201.41087632085487,-2.7502601456815823,0.8988552062893985,0.8731621104359236,7,9.457166409786804,0,0.0,3.739119800420848,0.0,11.651573523323577,0,0.96875,inactive
5,8,2.87,187.73949828470788,-6.322326869806101,0.9140841398014112,0.9089436517313851,6,8.282589620098062,0,0.0,3.4804984191528536,0.0,17.56947956948497,0,0.9904336734693877,inactive
5,8,2.6636363636363636,186.94833395569842,-10.687526030820488,0.9237201972933433,0.9345967854032189,6,8.633348745767602,0,0.0,3.4216688935486483,0.0,17.56947956948497,0,0.9904336734693878,inactive
5,8,2.712962962962963,186.94833395569842,-4.8406913785922505,0.8879343234153279,0.9262687029018533,6,8.688029394606051,0,0.0,3.452103276124299,0.0,17.56947956948497,0,1.0529336734693877,inactive
6,8,2.570666666666667,186.72217374437813,-7.882314747179609,1.0037612757078018,0.9482280354101581,5,8.737977146157112,0,0.0,3.2790343672143067,4.794537184071822,23.671624184645573,0,1.5,inactive
0,4,4.171052631578948,235.60496530001825,-3.8888888888888893,0.9886207970112082,1.0165517117513012,0,3.7871598622128646,0,-0.4407368467617596,3.183551804433324,0.0,0.0,1,0.3732638888888889,inactive
4,2,3.508454106280193,235.0785412266575,-1.1594289113622849,0.8012305451281042,1.0412618816447534,3,3.9493751827847516,0,-0.5678639420644291,3.9046829457084047,4.9839785209472085,10.726072209797854,1,0.3697916666666667,active
5,3,4.783505154639175,222.77458936770427,-0.16322314049586711,0.9898055360212535,1.1212742206120112,5,3.8978281630135982,0,-0.965205412322566,4.179006699827356,14.358372089569237,10.726072209797854,1,0.43229166666666663,active
5,3,5.329896907216495,226.0918680325047,-1.5087809917355366,1.1139785405282332,1.1093691649675326,5,4.034792911841169,0,-1.6735387456558994,4.285596607461284,18.748787137244058,10.726072209797854,1,0.46354166666666663,active
5,3,5.329896907216495,226.0918680325047,-1.5087809917355366,1.1139785405282332,1.1093691649675326,5,4.034792911841169,0,-1.6735387456558994,4.285596607461284,18.748787137244058,10.726072209797854,1,0.46354166666666663,active
5,2,8.093121693121693,247.49812591166656,-3.7322877230935627,0.878838977625806,1.0588280227500142,5,4.573734224579886,0,-12.844228164161235,4.4325657790462705,14.358372089569237,10.726072209797854,1,0.640625,active
5,2,8.093121693121693,247.49812591166656,-3.7322877230935627,0.878838977625806,1.0588280227500142,5,4.573734224579886,0,-12.844228164161235,4.4325657790462705,14.358372089569237,10.726072209797854,1,0.640625,active
5,2,7.588359788359789,244.1037012314057,-2.2379664683612748,0.7669959115742249,1.0588588733496584,5,4.399246400461645,0,-7.018828304531127,4.417332708533396,14.358372089569237,10.726072209797854,1,0.578125,active
5,2,7.588359788359789,244.1037012314057,-2.2379664683612748,0.7669959115742249,1.0588588733496584,5,4.399246400461645,0,-7.018828304531127,4.417332708533396,14.358372089569237,10.726072209797854,1,0.578125,active
5,3,4.570247933884297,226.19257262064005,-13.01779513888889,1.0372907153729072,1.0693943768242662,5,4.6888548964080075,0,-1.5624276345447878,4.268854932309198,18.748787137244058,16.643978255959247,1,0.48522534013605445,active
6,3,4.989247311827957,223.04175486559092,-2.851811790156841,1.134633283693224,1.1570978825256835,6,3.801650114872882,0,-1.3998118938040474,4.178619626987108,14.358372089569237,10.726072209797854,1,0.40104166666666663,active
6,3,5.369565217391305,223.04175486559097,0.2796106003244986,1.1380923692633218,1.1058491450364965,7,3.8512505324174247,0,-1.3287007826929362,4.178619626987108,19.342350610516444,10.726072209797854,1,0.40104166666666663,inactive
4,2,4.878019323671498,242.1985539706194,-2.2581796549672823,0.9132980791183566,1.0607998800134992,3,4.148470492903923,0,-1.6610352383607254,4.201842785465543,13.764808616296849,10.726072209797854,1,0.46354166666666663,active
4,2,4.572057205720572,236.7232978046951,-0.019628099173553053,0.8334882460013169,1.1480412017448374,3,4.431536763281829,0,-1.6650861642866515,4.211844050692272,13.764808616296849,10.726072209797854,1,0.4791666666666667,active
5,2,5.387096774193548,240.30954355603137,-1.3435374149659864,1.1394160368942823,1.0932903995096885,3,4.090085746100734,1,-1.6807063816114143,4.264125089796519,13.764808616296849,10.726072209797854,1,0.4635416666666667,active
4,3,7.417808219178082,216.06906377458088,-15.642918701522559,0.9010480911607545,1.1260058881037147,1,4.637184058737374,0,-10.107751702692227,3.77005899933751,4.794537184071822,0.0,0,0.5121527777777778,inactive
7,13,3.269541778975741,186.37502166782576,-15.26953981008034,0.9891523414344987,1.0020889098495516,9,9.114770587654972,0,0.0,3.279626112416585,4.794537184071822,35.13895913896994,0,1.569515306122449,active
5,1,3.485815602836879,232.8098694435234,3.3119834710743814,0.8583262965073833,0.9719551312957319,4,4.846994970251319,0,-0.37352631070028264,3.947037585819472,4.9839785209472085,10.726072209797854,1,0.36979166666666663,active
2,3,2.378205128205128,205.88213381614077,-5.661157024793388,1.0189402742272835,0.9199429438730544,0,7.205204335174026,0,-1.2460978153824018,3.4473204750426416,4.992404732635669,22.058968725356028,2,0.37503543083900226,inactive
5,2,5.172043010752688,240.30954355603137,-6.034013605442177,0.984837072694528,1.0364244401111646,3,4.021726360026085,1,-1.920868418648451,4.1178939124137495,13.764808616296847,10.726072209797854,1,0.43229166666666663,active
5,3,6.1098901098901095,234.3492210748837,-7.62760261748959,0.9597130195274244,1.0731546465066373,5,3.8376596800545926,0,-2.3139915693473596,4.461721371613192,23.13920218491888,10.726072209797854,1,0.49479166666666663,active
3,1,1.903814262023217,221.2641859628264,-21.170370370370375,0.6030490647102931,0.9307520305395411,1,6.414603363517425,0,-0.4935237150415721,3.4252610228722817,4.992404732635669,21.133467411830303,1,0.3481079931972789,inactive
3,1,3.576199149969642,238.61031411603113,-10.892092746730091,0.9727392994431029,0.910794737522959,0,7.993044698837648,0,-1.0775374429607232,3.5597195169250746,19.283626089012472,16.141062679194633,0,0.8135274943310657,active
4,3,4.100591715976331,233.17754644742695,-13.752066115702476,1.0685562256439936,1.019036343409825,1,6.934726729117165,1,-2.4476974678760395,3.937565436349375,4.992404732635669,10.726072209797854,1,0.8299319727891156,active
4,1,3.5815464587394414,238.40276973701992,-15.83418367346939,0.8516702844148496,0.9727687766216195,1,7.49972569491554,1,-1.218838633961815,3.8855172623650747,4.992404732635669,21.133467411830303,1,0.9106434240362812,active
4,2,4.468409586056645,243.0404131736549,0.9183673469387748,0.8073836301155889,1.1019696636439782,2,4.045449507347958,0,-1.0458732013236887,4.165512960032797,14.366798301257699,10.726072209797854,1,0.4600694444444444,inactive
4,1,4.445816186556927,259.0358826278104,1.4076265614727164,0.7576426651665727,1.0066412636065867,3,4.4818825631680195,0,-0.9318685716940585,4.128494129663178,14.366798301257699,10.726072209797854,1,0.43229166666666663,active
1,3,4.280373831775701,235.83937693268987,0.8119834710743793,1.004210372960373,0.9259083180385974,2,4.307769005924026,0,0.0,3.478556266453854,0.0,0.0,0,0.5286635487528344,inactive
5,2,5.24385447394297,230.0898131754894,-4.227430555555556,0.8257371374569997,1.0302365854470916,2,5.122399023511572,0,-3.826052290568559,4.286662285898225,22.55406492333495,10.726072209797854,1,0.49567743764172334,active
5,2,9.75170068027211,250.89255059192743,-0.9356408869659281,0.7871146569409619,1.1004039094079467,2,5.057985893445413,0,-2.520277669688595,4.518833359152008,27.235867858480134,16.643978255959247,1,0.6076388888888888,inactive
5,3,5.823529411764706,237.00475101081204,-0.17119999999999974,0.9611568440308599,1.015632904245838,2,5.188813472444097,1,-2.1887732842993204,4.372180011265247,23.147628396607338,16.643978255959247,1,0.5694444444444445,active
4,2,6.0056437389770725,255.036895405019,1.8780246913580227,0.5342076302274394,1.0287511055563152,2,5.384825714133229,0,-2.2759772298241816,4.38353525230907,31.92845849195698,16.643978255959247,1,0.5416666666666666,active
5,2,6.762886597938144,251.35902915360654,0.8750676041103281,0.9728820082630345,1.035315644888599,2,4.8025328361318405,1,-2.254201751981784,4.4501213023523984,27.53804344428216,16.643978255959247,1,0.5104166666666666,active
6,2,8.24,258.58632798358605,4.171810699588477,1.0562373225152133,0.912047916172946,6,6.537030369928727,0,-1.5184588766061982,4.067969281241231,19.944340295477293,10.726072209797854,2,1.1267361111111107,active
4,3,3.211764705882353,227.86990058374633,-11.630743801652894,1.0932601880877744,1.0458490131640044,3,7.887264450578896,0,-1.059579745133948,3.8291004613920268,9.976383253582878,16.141062679194633,1,0.50265731292517,inactive
4,3,4.1345029239766085,222.72143121397283,4.332100591715977,0.8240034364261167,0.9566026970633653,2,5.320706149259087,0,-0.7642908373100052,4.0239537202615985,9.374393568622029,10.726072209797854,1,0.5069444444444444,active
5,3,4.014880952380952,223.9958575128101,4.642011834319528,0.8419477206907129,0.9541488968086375,4,5.804683501240908,0,-0.38986564804736235,4.01644680630846,9.967957041894417,10.726072209797854,1,0.4496527777777778,active
5,2,4.188405797101449,235.22119479536585,6.070301783264744,0.8743044165885657,0.928116627465993,4,5.823737972137976,0,-0.3952212368743624,3.831419255253554,9.967957041894417,10.726072209797854,1,0.44965277777777773,active
5,2,3.9408099688473515,232.02502703754908,3.4581424406497305,0.8573870778513365,0.9616592515110599,4,5.090539572274456,1,-0.39558540143195087,4.220456572451929,9.967957041894417,10.726072209797854,1,0.4444444444444444,active
5,2,3.7385057471264362,227.9790522202134,6.334319526627219,0.8889134929548705,0.968163353415206,4,5.247978700273686,2,-0.39184842226528405,4.0549083447699985,9.967957041894417,10.726072209797854,1,0.4444444444444444,active
5,2,3.582582582582582,224.14497673925032,-0.9692425990003842,0.8087444808790324,0.9959969782395627,5,5.060646283307193,0,-0.3907269235240223,4.069004998622136,9.967957041894417,10.726072209797854,1,0.4565972222222222,active
4,2,4.23249299719888,237.43984096653733,5.4204958677685955,0.9018915268865327,0.9169432551133103,2,6.021148751293302,0,-0.4049298759127664,3.843955326815056,9.374393568622029,10.726072209797854,1,0.5121527777777777,active
4,3,4.12012012012012,226.44551086766114,2.045814244064973,0.8432808987530432,1.031707147089124,2,5.124535763611352,0,-0.7737126060174884,4.146790440320566,9.374393568622029,10.726072209797854,1,0.4913194444444445,active
6,2,3.8126984126984125,222.96332017521243,-7.333333333333335,0.8398051862577333,1.105806437290198,0,4.753334692145897,0,-0.7166793430335097,3.866847177563274,4.39041504767482,10.726072209797854,1,0.2986111111111111,inactive
5,2,4.444444444444445,243.68125738785668,5.310547759167048,0.8394365293287126,1.0157162055986717,4,5.453643230789917,0,-0.7731657479271323,4.235099225486073,14.358372089569237,10.726072209797854,1,0.45397534013605445,active
5,1,2.8134920634920633,239.37219924995026,2.1622498647917814,0.7215742997885964,1.045353452335283,4,5.114896255256259,0,-0.38865869515084883,4.069550884291926,9.967957041894417,10.726072209797854,1,0.43229166666666663,active
3,3,4.012345679012346,230.24323648644224,2.2046174739701225,0.8613835828600932,1.0567390999752801,1,5.045446986054767,0,-0.7713465995200748,3.967627544785069,4.39041504767482,10.726072209797854,1,0.3420138888888889,inactive
4,1,3.1638418079096047,222.97465738395746,1.7408000000000023,0.8299767479905595,1.0367257214759376,1,5.413200355196245,0,-0.7205161357918841,3.7045290460096534,4.39041504767482,10.726072209797854,1,0.2795138888888889,inactive
6,1,3.456140350877193,231.0803502050482,1.7784256559766771,0.8228950334277992,1.1481250869444775,2,5.932009920812345,0,-0.745122425966356,4.0508488138480505,14.358372089569237,10.726072209797854,1,0.2795138888888889,inactive
5,2,3.8415841584158414,239.5387917499538,1.610370370370371,0.8833716076463315,1.0913558198835707,3,5.633984121397087,0,-0.7596133580141062,4.227545252116761,9.374393568622029,10.726072209797854,1,0.2795138888888889,inactive
5,4,4.349462365591397,216.51702600611637,6.121284185493459,0.8159669297070443,0.9226467701245611,4,5.565736440146095,0,-0.7854911385429713,3.992841934701273,14.358372089569237,10.726072209797854,1,0.5069444444444444,active
6,1,4.292834890965732,235.90445396102535,4.240380262562243,0.842950717404866,1.048540861067573,5,5.490015026412417,0,-0.7582821391871715,4.230358405772797,14.358372089569237,10.726072209797854,1,0.43229166666666663,active
5,1,2.9417989417989414,227.21221751365454,3.7788279773156876,0.6411507044005553,1.2543075042489802,3,5.048275934611894,0,-0.6860901257949865,3.935012003586053,14.366798301257699,10.726072209797854,1,0.4166666666666667,active
4,1,5.47037037037037,247.06245075897453,1.3575252825698991,0.9153488372093023,1.005389833743006,2,5.063525819762217,0,-5.624500133871527,4.150626554487253,27.53804344428216,10.726072209797854,1,0.4791666666666667,active
5,1,5.157509157509157,238.5580962213803,-1.6819902650081122,0.9368554333849423,0.9639944971931866,3,5.103552588346872,0,-5.5106545653921195,4.283952766823871,23.147628396607338,10.726072209797854,1,0.5260416666666666,active
4,2,5.103703703703704,238.4505876849211,-0.02617489589530133,0.9293359810141909,0.9927521646517407,3,4.94162343945714,0,-5.509060319056712,4.2963379801223045,23.147628396607338,10.726072209797854,1,0.48005243764172334,active
4,1,4.1994301994302,225.02524117568865,-0.6763972944108219,0.872898946236131,0.9281652972944272,2,5.966354954269812,0,-5.493834497895021,3.9698587207946394,18.163649875660127,10.726072209797854,1,0.5850694444444444,active
5,0,3.659722222222222,236.58613348376485,3.3190914007571646,0.8481177412895475,0.9610766310710451,2,5.232505221067409,0,-0.6470562877928947,3.8933311044487575,9.374393568622029,10.726072209797854,1,0.37843679138322,active
4,2,6.3925925925925915,242.010594056902,2.381915526472338,0.7579461315246202,1.088876890280354,3,4.774859236929549,0,-5.703775108479639,4.335206956791409,9.374393568622029,10.726072209797854,1,0.5113024376417233,active
5,1,3.597597597597598,231.38891292292425,-5.096423721140789,1.1639922825562674,0.9524534430673502,3,6.312606767950509,0,-0.8162101209476749,4.104823628541093,9.374393568622029,16.141062679194633,1,0.48522534013605445,active
6,2,3.6018518518518516,224.15013148657982,-6.627599243856333,0.8456739510032174,1.0227948889456087,5,4.887240310352289,0,-0.5574614958854676,4.053659970401336,9.967957041894417,10.726072209797854,1,0.4913194444444444,active
5,3,5.192592592592593,240.3881786065993,1.922660897782584,0.9219109947643979,1.0001845115608776,4,4.840098912149532,0,-1.4443720789892325,4.283952766823871,19.350776822204907,10.726072209797854,1,0.46354166666666663,active
7,1,4.619528619528619,236.4396274610786,3.0548204158790164,0.8643867983560523,1.013030635613816,4,5.028579858073933,1,-0.7837109819832304,4.330217325848728,14.358372089569237,10.726072209797854,1,0.4913194444444445,active
6,1,5.574603174603175,232.5841813965494,2.2100694444444438,0.8566135358424435,1.0378523048950548,4,5.149968848004041,0,-5.2577886160652865,4.342280407143145,14.358372089569237,10.726072209797854,1,0.578125,active
5,1,3.3660130718954253,250.3695763193028,3.052460789616007,0.5948795747660387,0.9990948591720649,2,5.332855406579445,0,-0.39897109454476287,4.088455744578134,9.976383253582878,15.718476942433522,1,0.4513888888888889,inactive
5,1,2.9647435897435903,231.96976555624548,2.7600724309642377,0.7745048151092337,0.9613855836806239,4,5.681675183855476,0,-0.3661701033877818,3.867690713057546,9.967957041894417,10.726072209797854,1,0.4010416666666667,active
3,3,3.43768115942029,226.14233010947945,1.5567999999999982,0.8815785139619721,1.0195614661922985,1,5.501987059278895,0,-0.7601967187416978,3.9672924834581718,4.39041504767482,10.726072209797854,1,0.3420138888888889,inactive
6,2,4.032894736842105,216.44182222767222,-16.77810650887574,1.12167841601453,1.0524491130478169,2,5.509971133262697,0,-0.8547973356009075,3.9077612383550604,9.976383253582878,16.643978255959247,1,0.6493764172335601,active
6,1,3.7254901960784315,216.44282311518816,-15.555555555555555,1.2178962469756414,1.0803351973965938,1,5.662815817558217,0,-0.8125342498110362,3.844596303758287,19.350776822204907,16.643978255959247,1,0.6493764172335602,active
6,2,4.0131578947368425,216.44182222767222,-18.438239644970416,1.1264120582765877,1.0870734106896047,2,5.660120886221683,0,-0.854865244708995,3.9077612383550604,9.976383253582878,16.643978255959247,1,0.6901927437641725,active
6,1,3.616096866096866,226.7120737183629,-17.742973372781062,1.239789423916206,1.0907673573281873,1,6.427433116497131,0,-0.7444627503779293,3.8308381614319837,14.960361774530085,16.643978255959247,1,0.6398100907029479,active
6,2,6.594405594405594,228.71777855064116,-12.993752603082049,1.0797947273093178,1.0792586247850893,2,5.624954908166386,0,-1.6615218726379437,3.9962819072007907,23.147628396607335,16.643978255959247,1,0.9141510770975056,active
6,3,6.1506849315068495,225.5520332938911,-15.937999999999999,1.028709573870476,1.127204779096874,3,5.540701319134813,0,-1.5296862008692367,3.9974058114255175,13.773234827985307,16.643978255959247,1,0.8117205215419502,active
6,3,5.890410958904109,225.5520332938911,-15.977999999999998,1.007643848808282,1.1526059933981927,3,5.54342626254357,0,-1.4546862008692365,3.9974058114255175,13.773234827985307,16.643978255959247,1,0.8334396258503401,active
6,2,6.0979020979020975,225.73899770877955,-16.53561016243232,1.0576113570299968,1.0709836695412513,2,5.544264846927214,0,-1.6230265022675732,4.016291090697651,18.757213348932517,16.643978255959247,1,0.6493764172335601,active
6,2,4.181818181818182,219.78143602505637,-14.978758850478968,1.137077889672293,1.0700748247849041,2,5.422264225413291,0,-0.853350576341648,3.930582295999288,9.976383253582878,16.643978255959247,1,0.6493764172335602,active
6,2,6.6923076923076925,228.71777855064116,-15.238650562265722,0.9753826666508825,1.089391250658271,2,5.588382057060993,0,-1.79719316893424,3.9962819072007907,23.147628396607335,16.643978255959247,1,0.7926232993197279,active
7,1,4.48125,228.2612870030945,-16.726237095051623,1.1960456282741059,1.0545733567579578,1,6.178192540544248,1,-0.9663377503779285,4.029807247016029,19.350776822204907,16.643978255959247,1,0.8802791950113379,active
6,2,5.13986013986014,222.76021686691797,-15.693877551020407,1.1215888417222561,1.0699331641588292,2,5.488846287756122,0,-1.2381885393046104,3.9962819072007907,14.366798301257695,16.643978255959247,1,0.6493764172335601,active
6,2,4.776223776223776,222.76021686691797,-13.551020408163263,1.1506973923590056,1.0850969427008592,2,5.492696827527477,0,-1.027517243008314,3.9962819072007907,14.366798301257695,16.643978255959247,1,0.7926232993197277,active
6,2,4.965811965811966,229.43219549408008,-15.693877551020407,1.0954730068908871,1.084408887687861,2,5.9240110501874845,0,-1.1774246504157215,4.077914560262015,14.366798301257695,16.643978255959247,1,0.6493764172335601,active
6,2,5.34910394265233,232.02526665701254,-16.998932004271982,1.0015056765308021,1.1734217767053126,2,6.436764592103843,0,-1.3457983749055176,4.07679262429288,18.757213348932517,16.643978255959247,1,0.823873299319728,active
6,2,4.951048951048951,232.41097633594165,-14.331528529779257,1.0377264260454067,1.1080003305076773,2,5.858830202368403,0,-1.1692996504157214,4.128735478541058,14.366798301257695,16.643978255959247,1,0.7926232993197279,active
6,2,4.625806451612903,223.10286639319818,-16.046991812032754,1.1147685395527287,1.0971489845716447,2,6.028048754706471,0,-1.0217243008314432,3.9543355489028222,14.366798301257695,16.643978255959247,1,0.823873299319728,active
6,2,6.282894736842105,224.8626065306271,-16.516272189349117,1.0617051036008198,1.0933991351583878,2,5.862811568974778,0,-1.6630365410052907,3.969670487371861,23.147628396607338,16.643978255959247,1,0.9549674036281179,active
6,1,3.8819444444444446,219.8520747554876,-10.67578125,1.2309630497255626,1.0755854715779962,1,5.424959156749824,0,-0.8110195814436887,3.8240822953528206,19.350776822204907,16.643978255959247,1,0.6085600907029479,active
6,1,3.7756410256410255,220.4250169350755,-17.742973372781062,1.1918717616580312,1.0646379184099266,1,5.960311083928818,0,-0.8052266392668184,3.8308381614319837,19.350776822204907,16.643978255959247,1,0.6398100907029479,active
6,3,4.9520547945205475,222.63282806886673,-15.152000000000001,1.0660226433669702,1.1491117393857653,3,5.490001896190943,0,-1.0698482379062733,3.977796811598595,9.382819780310488,16.643978255959247,1,0.8334396258503401,active
6,1,4.472222222222222,222.89291353155463,-9.133680555555554,1.2366313139920553,1.0905321452451842,1,5.49539175886401,0,-0.985186248110355,3.8911506484543543,23.741191869879728,16.643978255959247,1,0.7518069727891157,active
6,2,7.5524475524475525,231.69655939250273,-14.04789670970429,0.9775010819599264,1.083227750276574,2,5.695657382993658,0,-2.0463598356009065,3.930582295999288,27.538043444282156,16.643978255959247,1,0.9141510770975058,active
6,2,4.572368421052632,219.24875032865714,-17.088757396449704,1.1365305891725188,1.1003821013832047,2,5.730553488335869,0,-1.029031911375661,3.969670487371861,14.366798301257697,16.643978255959247,1,0.8334396258503401,active
6,2,5.723684210526316,222.05567842964211,-17.723742603550292,1.091611933353616,1.0774672507575116,2,5.781252911279739,0,-1.4888698743386244,3.988525294897748,18.757213348932517,16.643978255959247,1,0.8117205215419502,active
6,2,5.473684210526316,222.05567842964211,-17.87758875739645,1.0712713383221824,1.1009935234032888,2,5.783977854688496,0,-1.4138698743386242,3.988525294897748,18.757213348932517,16.643978255959247,1,0.8334396258503401,active
6,2,4.38927738927739,229.43219549408008,-13.40816326530612,0.9613060740199885,1.043877480996476,2,5.708189774354713,0,-0.9469616874527587,4.077914560262015,9.976383253582878,16.643978255959247,1,0.7709041950113378,active
6,2,5.754838709677419,225.8568335866174,-17.017799928800287,1.072021650001475,1.0756445864088904,2,6.078748177650341,0,-1.4815622637944066,3.9728346053433152,18.757213348932517,16.643978255959247,1,0.8021541950113378,active
6,2,5.5942652329749105,232.02526665701254,-17.017799928800287,1.0168937278987533,1.1511495911162812,2,6.434039648695086,0,-1.4207983749055177,4.07679262429288,18.757213348932517,16.643978255959247,1,0.8021541950113378,active
7,2,4.938775510204081,228.1007539153569,-13.752000000000002,1.1479605403105722,1.0597402140837344,2,5.640145682028721,1,-1.0144616874527586,4.137796811598596,9.976383253582878,16.643978255959247,1,0.8898455215419502,active
6,1,5.4423076923076925,226.0388731370454,-17.3125,1.1480408131595277,1.0557091406902197,1,6.081443108986874,0,-1.4392312688964473,3.9116022179746714,28.131606917554542,16.643978255959247,1,0.7613378684807256,active
6,2,5.509677419354839,225.8568335866174,-16.998932004271982,1.05169896469339,1.0986554713486398,2,6.081473121059098,0,-1.4065622637944064,3.9728346053433152,18.757213348932517,16.643978255959247,1,0.823873299319728,active
6,2,5.941724941724942,235.3897571778032,-12.993752603082049,0.9496428858037076,1.0639295057223146,2,5.996630798157312,0,-1.5059663170823883,4.128735478541057,18.757213348932517,16.643978255959247,1,0.9141510770975056,active
6,2,6.958041958041958,228.71777855064116,-15.259058725531027,1.051951511133735,1.06320073194834,2,5.625493624281405,0,-1.8721931689342397,3.9962819072007907,23.147628396607335,16.643978255959247,1,0.7709041950113379,active
6,2,6.615384615384615,234.6753402343643,-16.269471053727614,0.9242110528213657,1.1255075115726008,2,5.648983750904194,0,-6.87922132494463,4.230461164200359,18.757213348932517,16.643978255959247,1,1.0400722789115646,active
6,3,5.835616438356165,225.55203329389116,-15.977999999999998,1.0406162880360637,1.103144163589869,2,5.598854896006306,0,-1.4763698743386242,4.181350862884964,18.757213348932517,16.643978255959247,1,0.8334396258503401,active
6,2,5.829787234042553,225.73899770877955,-11.437734277384422,1.0690740467242417,1.0613206625286047,2,5.606240634184257,0,-1.3498552059712772,4.057107417228263,13.764808616296847,5.917906046161393,1,0.7926232993197279,active
6,2,5.317572892040977,232.41097633594165,-12.111203665139524,1.0693299357824368,1.0642370128239427,2,5.933103911815546,0,-1.1817996504157215,4.16955180507167,9.374393568622029,5.917906046161393,1,0.7709041950113378,active
6,2,5.494089834515367,232.41097633594165,-12.111203665139524,0.9435264139256796,1.0022082829105827,2,5.838612793563239,0,-1.2692996504157215,4.16955180507167,9.374393568622029,5.917906046161393,1,0.7709041950113378,active
2,0,2.282608695652174,243.44735283447716,1.433673469387754,0.816873860434278,0.9168433725290985,0,5.089808391176582,0,-0.22276237365928941,3.2473163191561296,0.0,10.726072209797854,1,0.33854166666666663,inactive
4,1,3.3473251028806583,260.75442361935836,2.665080309339679,0.6170536402318492,0.9423468517930768,2,5.410061372171197,0,-0.4056417198422071,4.100825481805146,4.9839785209472085,10.726072209797854,1,0.4600694444444444,active
3,2,3.096809680968097,237.65148457889936,2.90359168241966,0.8264503973223437,0.984600629685305,1,5.196886774281535,0,-0.3608441504126374,3.7565138579017017,0.0,10.726072209797854,1,0.3420138888888889,inactive
3,3,3.342948717948718,227.1376990130121,1.589859665006792,0.8122024334332572,1.0169830790453065,1,4.946843073274462,0,-0.3764606038568883,3.782584330078822,0.0,10.726072209797854,1,0.3107638888888889,inactive
